交易时间,APPID,商户号,子商户号,设备编号,Uline订单号,第三方订单号,商户订单号,用户标识,交易类型,业务类型,付款银行,货币种类,总金额,企业红包金额,Uline退款单号,商户退款单号,退款金额,企业红包退款金额,退款状态,商品名称,商户数据包,手续费,费率,扩展字段一,扩展字段二,扩展字段三,扩展字段四,扩展字段五,扩展字段六
2018-04-01 10:45:36.986003,2017061507498635,100006681810,2088921766180305,,3100006681810793554547274027008,2018040121001004490512642590,ZF000000072767,180****7361,alipay.NATIVE,交易,,,5000,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,5000,,,,,
2018-04-01 10:46:42.968377,2017061507498635,100006681810,2088921766180305,,3100006681810793555655593693184,2018040121001004330515806112,ZF000000072770,186****2770,alipay.MICROPAY,交易,,,21050,0,,,,,,厦门市第二医院门诊充值,,0,0,21050,,,,,
2018-04-01 10:47:23.014824,2017061507498635,100006681810,2088921766180305,,3100006681810793556327470862336,2018040121001004000501919866,ZF000000072771,187****5295,alipay.MICROPAY,交易,,,1000,0,,,,,,厦门市第二医院门诊充值,,0,0,1000,,,,,
2018-04-01 11:08:46.870471,2017061507498635,100006681810,2088921766180305,,3100006681810793577867017064448,2018040121001004160592529508,ZF000000072786,714***@qq.com,alipay.MICROPAY,交易,,,800,0,,,,,,厦门市第二医院门诊充值,,0,0,800,,,,,
2018-04-01 11:14:15.237036,2017061507498635,100006681810,2088921766180305,,3100006681810793583375278542848,2018040121001004240592154923,ZF000000072791,188****2266,alipay.NATIVE,交易,,,4000,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,4000,,,,,
2018-04-01 11:27:40.218689,2017061507498635,100006681810,2088921766180305,,3100006681810793596881424486400,2018040121001004170588735780,ZF000000072806,152****1138,alipay.MICROPAY,交易,,,200000,0,,,,,,厦门市第二医院住院充值,,0,0,200000,,,,,
2018-04-01 11:33:22.367725,2017061507498635,100006681810,2088921766180305,,3100006681810793602619751927808,2018040121001004720598236316,ZF000000072811,158****7966,alipay.NATIVE,交易,,,700,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,700,,,,,
2018-04-01 11:34:39.280156,2017061507498635,100006681810,2088921766180305,,3100006681810793603912101400576,2018040121001004280573531328,ZF000000072812,zho***@outlook.com,alipay.MICROPAY,交易,,,50000,0,,,,,,厦门市第二医院门诊充值,,0,0,50000,,,,,
2018-04-01 11:50:27.325208,2017061507498635,100006681810,2088921766180305,,3100006681810793619815559991296,2018040121001004600245807431,ZF000000072819,127***@qq.com,alipay.NATIVE,交易,,,10000,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,10000,,,,,
2018-04-01 12:03:06.087680,2017061507498635,100006681810,2088921766180305,,3100006681810793632545859833856,2018040121001004490514102476,ZF000000072826,377***@qq.com,alipay.NATIVE,交易,,,10300,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,10300,,,,,
2018-04-01 12:03:24.337212,2017061507498635,100006681810,2088921766180305,,3100006681810793632853771554816,2018040121001004840573628832,ZF000000072827,188****3640,alipay.MICROPAY,交易,,,10000,0,,,,,,厦门市第二医院门诊充值,,0,0,10000,,,,,
2018-04-01 12:03:49.748287,2017061507498635,100006681810,2088921766180305,,3100006681810793633278688104448,2018040121001004370520800045,ZF000000072828,182****1596,alipay.NATIVE,交易,,,3300,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,3300,,,,,
2018-04-01 13:08:33.142526,2017061507498635,100006681810,2088921766180305,,3100006681810793698430926589952,2018040121001004140590001415,ZF000000072852,159***@163.com,alipay.NATIVE,交易,,,30000,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,30000,,,,,
2018-04-01 13:21:03.507767,2017061507498635,100006681810,2088921766180305,,3100006681810793711021689802752,2018040121001004020500274493,ZF000000072856,189****0136,alipay.MICROPAY,交易,,,20000,0,,,,,,厦门市第二医院门诊充值,,0,0,20000,,,,,
2018-04-01 13:24:29.948483,2017061507498635,100006681810,2088921766180305,,3100006681810793714485178273792,2018040121001004010597809941,ZF000000072859,915***@qq.com,alipay.MICROPAY,交易,,,10000,0,,,,,,厦门市第二医院门诊充值,,0,0,10000,,,,,
2018-04-01 13:31:30.827864,2017061507498635,100006681810,2088921766180305,,3100006681810793721546373468160,2018040121001004290594646389,ZF000000072861,181****4423,alipay.MICROPAY,交易,,,10000,0,,,,,,厦门市第二医院门诊充值,,0,0,10000,,,,,
2018-04-01 13:33:04.888083,2017061507498635,100006681810,2088921766180305,,3100006681810793723124438405120,2018040121001004340509262985,ZF000000072862,189****2282,alipay.MICROPAY,交易,,,200000,0,,,,,,厦门市第二医院住院充值,,0,0,200000,,,,,
2018-04-01 13:43:20.957380,2017061507498635,100006681810,2088921766180305,,3100006681810793733460360564736,2018040121001004290594635486,ZF000000072868,181****4423,alipay.MICROPAY,交易,,,5000,0,,,,,,厦门市第二医院门诊充值,,0,0,5000,,,,,
2018-04-01 13:43:53.197677,2017061507498635,100006681810,2088921766180305,,3100006681810793733999614365696,2018040121001004300589848946,ZF000000072869,189****1742,alipay.NATIVE,交易,,,12800,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,12800,,,,,
2018-04-01 13:46:08.753541,2017061507498635,100006681810,2088921766180305,,3100006681810793736275510824960,2018040121001004590507121166,ZF000000072870,151****2105,alipay.MICROPAY,交易,,,10000,0,,,,,,厦门市第二医院门诊充值,,0,0,10000,,,,,
2018-04-01 13:57:00.236603,2017061507498635,100006681810,2088921766180305,,3100006681810793747204038332416,2018040121001004300590283921,ZF000000072875,189****1742,alipay.NATIVE,交易,,,500,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,500,,,,,
2018-04-01 13:59:57.403786,2017061507498635,100006681810,2088921766180305,,3100006681810793750177950863360,2018040121001004290594839148,ZF000000072877,135****2359,alipay.MICROPAY,交易,,,10050,0,,,,,,厦门市第二医院门诊充值,,0,0,10050,,,,,
2018-04-01 14:06:48.978049,2017061507498635,100006681810,2088921766180305,,3100006681810793757081556619264,2018040121001004520553486556,ZF000000072884,186****0275,alipay.NATIVE,交易,,,10000,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,10000,,,,,
2018-04-01 14:15:43.749063,2017061507498635,100006681810,2088921766180305,,3100006681810793766053458087936,2018040121001004560584127274,ZF000000072886,185****2211,alipay.NATIVE,交易,,,60000,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,60000,,,,,
2018-04-01 14:25:48.146047,2017061507498635,100006681810,2088921766180305,,3100006681810793776195100610560,2018040121001004160593175482,ZF000000072893,189****5730,alipay.MICROPAY,交易,,,7488,0,,,,,,厦门市第二医院门诊充值,,0,0,7488,,,,,
2018-04-01 14:30:22.752816,2017061507498635,100006681810,2088921766180305,,3100006681810793780800396070912,2018040121001004600247068432,ZF000000072897,152****7931,alipay.NATIVE,交易,,,10000,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,10000,,,,,
2018-04-01 14:31:49.326977,2017061507498635,100006681810,2088921766180305,,3100006681810793782253823070208,2018040121001004470522930671,ZF000000072900,jua***@sina.com,alipay.NATIVE,交易,,,5000,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,5000,,,,,
2018-04-01 14:32:16.985289,2017061507498635,100006681810,2088921766180305,,3100006681810793782716857454592,2018040121001004000503952270,ZF000000072903,156****6495,alipay.NATIVE,交易,,,10000,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,10000,,,,,
2018-04-01 14:44:31.347220,2017061507498635,100006681810,2088921766180305,,3100006681810793795037960998912,2018040121001004460508125866,ZF000000072916,159****8115,alipay.NATIVE,交易,,,10000,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,10000,,,,,
2018-04-01 14:51:16.511612,2017061507498635,100006681810,2088921766180305,,3100006681810793801835048734720,2018040121001004240593772317,ZF000000072918,130****2139,alipay.NATIVE,交易,,,10000,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,10000,,,,,
2018-04-01 14:54:51.666703,2017061507498635,100006681810,2088921766180305,,3100006681810793805446512775168,2018040121001004670514197945,ZF000000072923,ver***@163.com,alipay.MICROPAY,交易,,,10050,0,,,,,,厦门市第二医院门诊充值,,0,0,10050,,,,,
2018-04-01 15:02:11.826694,2017061507498635,100006681810,2088921766180305,,3100006681810793812829897101312,2018040121001004300589916629,ZF000000072929,189****1742,alipay.NATIVE,交易,,,21000,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,21000,,,,,
2018-04-01 15:03:13.003906,2017061507498635,100006681810,2088921766180305,,3100006681810793813855907221504,2018040121001004300590346686,ZF000000072932,189****1742,alipay.NATIVE,交易,,,500,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,500,,,,,
2018-04-01 15:06:49.205205,2017061507498635,100006681810,2088921766180305,,3100006681810793817484819042304,2018040121001004020500797371,ZF000000072934,137****2272,alipay.MICROPAY,交易,,,20000,0,,,,,,厦门市第二医院门诊充值,,0,0,20000,,,,,
2018-04-01 15:09:06.577217,2017061507498635,100006681810,2088921766180305,,3100006681810793819787123363840,2018040121001004470523108338,ZF000000072938,158****3469,alipay.NATIVE,交易,,,20000,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,20000,,,,,
2018-04-01 15:12:08.766845,2017061507498635,100006681810,2088921766180305,,3100006681810793822844602683392,2018040121001004860573680133,ZF000000072943,c22***@qq.com,alipay.NATIVE,交易,,,15000,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,15000,,,,,
2018-04-01 15:13:22.366776,2017061507498635,100006681810,2088921766180305,,3100006681810793824080966586368,2018040121001004770597496164,ZF000000072946,134****7794,alipay.MICROPAY,交易,,,10000,0,,,,,,厦门市第二医院门诊充值,,0,0,10000,,,,,
2018-04-01 15:14:57.772436,2017061507498635,100006681810,2088921766180305,,3100006681810793825681596878848,2018040121001004620210362446,ZF000000072947,xmk***@163.com,alipay.MICROPAY,交易,,,10000,0,,,,,,厦门市第二医院门诊充值,,0,0,10000,,,,,
2018-04-01 15:16:03.058939,2017061507498635,100006681810,2088921766180305,,3100006681810793826774800273408,2018040121001004910573351685,ZF000000072948,can***@126.com,alipay.NATIVE,交易,,,20000,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,20000,,,,,
2018-04-01 15:17:37.869147,2017061507498635,100006681810,2088921766180305,,3100006681810793828367595081728,2018040121001004930575512200,ZF000000072949,150****0314,alipay.MICROPAY,交易,,,10000,0,,,,,,厦门市第二医院门诊充值,,0,0,10000,,,,,
2018-04-01 15:21:37.029322,2017061507498635,100006681810,2088921766180305,,3100006681810793832380017283072,2018040121001004000504400348,ZF000000072950,156****6495,alipay.MICROPAY,交易,,,4100,0,,,,,,厦门市第二医院门诊充值,,0,0,4100,,,,,
2018-04-01 15:23:28.709781,2017061507498635,100006681810,2088921766180305,,3100006681810793834253730320384,2018040121001004850574512089,ZF000000072951,136****0565,alipay.MICROPAY,交易,,,1850,0,,,,,,厦门市第二医院门诊充值,,0,0,1850,,,,,
2018-04-01 15:25:23.484164,2017061507498635,100006681810,2088921766180305,,3100006681810793836177254912000,2018040121001004700596239588,ZF000000072954,180****2075,alipay.NATIVE,交易,,,17000,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,17000,,,,,
2018-04-01 15:25:51.787161,2017061507498635,100006681810,2088921766180305,,3100006681810793836654164578304,2018040121001004240593612250,ZF000000072957,150****2302,alipay.MICROPAY,交易,,,10050,0,,,,,,厦门市第二医院门诊充值,,0,0,10050,,,,,
2018-04-01 15:28:45.874579,2017061507498635,100006681810,2088921766180305,,3100006681810793839574843002880,2018040121001004930575788212,ZF000000072958,152****0021,alipay.MICROPAY,交易,,,10000,0,,,,,,厦门市第二医院门诊充值,,0,0,10000,,,,,
2018-04-01 15:34:59.051344,2017061507498635,100006681810,2088921766180305,,3100006681810793845835730391040,2018040121001004580500509272,ZF000000072961,176****2465,alipay.MICROPAY,交易,,,50000,0,,,,,,厦门市第二医院门诊充值,,0,0,50000,,,,,
2018-04-01 15:35:15.387566,2017061507498635,100006681810,2088921766180305,,3100006681810793846109786738688,2018040121001004290595278543,ZF000000072962,904***@qq.com,alipay.MICROPAY,交易,,,20000,0,,,,,,厦门市第二医院门诊充值,,0,0,20000,,,,,
2018-04-01 15:35:48.736370,2017061507498635,100006681810,2088921766180305,,3100006681810793846668232626176,2018040121001004810575590942,ZF000000072963,130****9981,alipay.NATIVE,交易,,,5500,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,5500,,,,,
2018-04-01 15:36:22.854674,2017061507498635,100006681810,2088921766180305,,3100006681810793847241728724992,2018040121001004180589429003,ZF000000072964,151****6031,alipay.MICROPAY,交易,,,30000,0,,,,,,厦门市第二医院门诊充值,,0,0,30000,,,,,
2018-04-01 15:36:30.499295,2017061507498635,100006681810,2088921766180305,,3100006681810793847368447037440,2018040121001004300589853152,ZF000000072965,189****1742,alipay.NATIVE,交易,,,3000,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,3000,,,,,
2018-04-01 15:36:40.244825,2017061507498635,100006681810,2088921766180305,,3100006681810793847531823566848,2018040121001004250514979970,ZF000000072966,904***@qq.com,alipay.NATIVE,交易,,,10000,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,10000,,,,,
2018-04-01 15:40:48.030646,2017061507498635,100006681810,2088921766180305,,3100006681810793851690643230720,2018040121001004670514276488,ZF000000072969,ver***@163.com,alipay.MICROPAY,交易,,,2100,0,,,,,,厦门市第二医院门诊充值,,0,0,2100,,,,,
2018-04-01 15:41:55.078362,2017061507498635,100006681810,2088921766180305,,3100006681810793852813693816832,2018040121001004730243411654,ZF000000072978,152****1675,alipay.NATIVE,交易,,,10000,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,10000,,,,,
2018-04-01 15:42:17.716323,2017061507498635,100006681810,2088921766180305,,3100006681810793853195291070464,2018040121001004290594787078,ZF000000072979,904***@qq.com,alipay.MICROPAY,交易,,,20000,0,,,,,,厦门市第二医院门诊充值,,0,0,20000,,,,,
2018-04-01 15:52:49.981359,2017061507498635,100006681810,2088921766180305,,3100006681810793863801394040832,2018040121001004310596678445,ZF000000072984,130****0766,alipay.NATIVE,交易,,,10000,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,10000,,,,,
2018-04-01 15:54:29.636908,2017061507498635,100006681810,2088921766180305,,3100006681810793865472975704064,2018040121001004540569727844,ZF000000072986,135****6686,alipay.NATIVE,交易,,,5000,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,5000,,,,,
2018-04-01 15:58:27.970466,2017061507498635,100006681810,2088921766180305,,3100006681810793869472076795904,2018040121001004930575418359,ZF000000072992,152****0021,alipay.NATIVE,交易,,,10000,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,10000,,,,,
2018-04-01 15:59:58.119572,2017061507498635,100006681810,2088921766180305,,3100006681810793870985901248512,2018040121001004990574107119,ZF000000072994,156****2901,alipay.MICROPAY,交易,,,10000,0,,,,,,厦门市第二医院门诊充值,,0,0,10000,,,,,
2018-04-01 16:01:57.239348,2017061507498635,100006681810,2088921766180305,,3100006681810793872982491140096,2018040121001004810576139833,ZF000000072996,130****9981,alipay.NATIVE,交易,,,5000,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,5000,,,,,
2018-04-01 16:13:41.037388,2017061507498635,100006681810,2088921766180305,,3100006681810793884791302393856,2018040121001004860574181902,ZF000000073004,139****3230,alipay.NATIVE,交易,,,10000,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,10000,,,,,
2018-04-01 16:19:15.338418,2017061507498635,100006681810,2088921766180305,,3100006681810793890400831672320,2018040121001004030598407730,ZF000000073010,151****3804,alipay.MICROPAY,交易,,,963,0,,,,,,厦门市第二医院门诊充值,,0,0,963,,,,,
2018-04-01 16:43:32.637368,2017061507498635,100006681810,2088921766180305,,3100006681810793914848539971584,2018040121001004410518020397,ZF000000073025,138****0545,alipay.NATIVE,交易,,,10000,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,10000,,,,,
2018-04-01 16:55:03.215091,2017061507498635,100006681810,2088921766180305,,3100006681810793926434080034816,2018040121001004880572963801,ZF000000073027,159****0650,alipay.NATIVE,交易,,,2000,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,2000,,,,,
2018-04-01 16:59:19.331733,2017061507498635,100006681810,2088921766180305,,3100006681810793930733141495808,2018040121001004600500214509,ZF000000073034,188****9466,alipay.MICROPAY,交易,,,200000,0,,,,,,厦门市第二医院住院充值,,0,0,200000,,,,,
2018-04-01 17:02:16.354125,2017061507498635,100006681810,2088921766180305,,3100006681810793933703094079488,2018040121001004600247269544,ZF000000073035,187****9351,alipay.MICROPAY,交易,,,90000,0,,,,,,厦门市第二医院门诊充值,,0,0,90000,,,,,
2018-04-01 17:03:17.166923,2017061507498635,100006681810,2088921766180305,,3100006681810793934721185878016,2018040121001004910573706290,ZF000000073037,501***@qq.com,alipay.NATIVE,交易,,,49000,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,49000,,,,,
2018-04-01 17:07:44.911581,2017061507498635,100006681810,2088921766180305,,3100006681810793939213856411648,2018040121001004600500570928,ZF000000073040,141***@qq.com,alipay.NATIVE,交易,,,5000,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,5000,,,,,
2018-04-01 17:17:24.829565,2017061507498635,100006681810,2088921766180305,,3100006681810793948944792686592,2018040121001004820575263924,ZF000000073042,159****7568,alipay.MICROPAY,交易,,,20000,0,,,,,,厦门市第二医院门诊充值,,0,0,20000,,,,,
2018-04-01 17:28:52.914088,2017061507498635,100006681810,2088921766180305,,3100006681810793960488909803520,2018040121001004050592081264,ZF000000073048,183****7569,alipay.MICROPAY,交易,,,20000,0,,,,,,厦门市第二医院门诊充值,,0,0,20000,,,,,
2018-04-01 17:33:17.730499,2017061507498635,100006681810,2088921766180305,,3100006681810793964931818065920,2018040121001004660293852571,ZF000000073049,520***@qq.com,alipay.MICROPAY,交易,,,35000,0,,,,,,厦门市第二医院门诊充值,,0,0,35000,,,,,
2018-04-01 17:34:54.751809,2017061507498635,100006681810,2088921766180305,,3100006681810793966559544086528,2018040121001004660294555458,ZF000000073052,152****3856,alipay.MICROPAY,交易,,,20000,0,,,,,,厦门市第二医院门诊充值,,0,0,20000,,,,,
2018-04-01 17:42:04.189970,2017061507498635,100006681810,2088921766180305,,3100006681810793973764351725568,2018040121001004650502030938,ZF000000073053,134****9983,alipay.MICROPAY,交易,,,50000,0,,,,,,厦门市第二医院门诊充值,,0,0,50000,,,,,
2018-04-01 18:10:03.551695,2017061507498635,100006681810,2088921766180305,,3100006681810794001939320410112,2018040121001004860574023179,ZF000000073064,180****0520,alipay.MICROPAY,交易,,,10000,0,,,,,,厦门市第二医院门诊充值,,0,0,10000,,,,,
2018-04-01 18:20:51.867009,2017061507498635,100006681810,2088921766180305,,3100006681810794012816257978368,2018040121001004280575089745,ZF000000073067,135****7062,alipay.MICROPAY,交易,,,20000,0,,,,,,厦门市第二医院门诊充值,,0,0,20000,,,,,
2018-04-01 18:32:19.207059,2017061507498635,100006681810,2088921766180305,,3100006681810794024347943178240,2018040121001004750598601978,ZF000000073071,132****9692,alipay.MICROPAY,交易,,,1300,0,,,,,,厦门市第二医院门诊充值,,0,0,1300,,,,,
2018-04-01 18:35:23.319361,2017061507498635,100006681810,2088921766180305,,3100006681810794027436829970432,2018040121001004360592887032,ZF000000073073,137****3035,alipay.MICROPAY,交易,,,40000,0,,,,,,厦门市第二医院门诊充值,,0,0,40000,,,,,
2018-04-01 18:45:55.870882,2017061507498635,100006681810,2088921766180305,,3100006681810794038049257426944,2018040121001004770597326734,ZF000000073074,130****9593,alipay.MICROPAY,交易,,,10000,0,,,,,,厦门市第二医院门诊充值,,0,0,10000,,,,,
2018-04-01 18:46:46.898127,2017061507498635,100006681810,2088921766180305,,3100006681810794038905365204992,2018040121001004100502682325,ZF000000073075,135****9357,alipay.MICROPAY,交易,,,100000,0,,,,,,厦门市第二医院住院充值,,0,0,100000,,,,,
2018-04-01 18:51:38.442886,2017061507498635,100006681810,2088921766180305,,3100006681810794043796662390784,2018040121001004590508846613,ZF000000073077,180****6991,alipay.MICROPAY,交易,,,20000,0,,,,,,厦门市第二医院门诊充值,,0,0,20000,,,,,
2018-04-01 19:09:57.554604,2017061507498635,100006681810,2088921766180305,,3100006681810794062236718075904,2018040121001004210515828275,ZF000000073080,hel***@foxmail.com,alipay.MICROPAY,交易,,,20000,0,,,,,,厦门市第二医院门诊充值,,0,0,20000,,,,,
2018-04-01 19:19:31.512963,2017061507498635,100006681810,2088921766180305,,3100006681810794071866118639616,2018040121001004360593977750,ZF000000073084,137****3035,alipay.MICROPAY,交易,,,10170,0,,,,,,厦门市第二医院门诊充值,,0,0,10170,,,,,
2018-04-01 19:20:35.905605,2017061507498635,100006681810,2088921766180305,,3100006681810794072946453909504,2018040121001004840576055256,ZF000000073085,yz-***@163.com,alipay.MICROPAY,交易,,,20000,0,,,,,,厦门市第二医院门诊充值,,0,0,20000,,,,,
2018-04-01 19:32:11.350776,2017061507498635,100006681810,2088921766180305,,3100006681810794084614085414912,2018040121001004150591585847,ZF000000073087,fzj***@163.com,alipay.MICROPAY,交易,,,10050,0,,,,,,厦门市第二医院门诊充值,,0,0,10050,,,,,
2018-04-01 19:45:54.643550,2017061507498635,100006681810,2088921766180305,,3100006681810794098426649382912,2018040121001004750251612454,ZF000000073092,150****2003,alipay.MICROPAY,交易,,,50000,0,,,,,,厦门市第二医院门诊充值,,0,0,50000,,,,,
2018-04-01 19:59:38.271774,2017061507498635,100006681810,2088921766180305,,3100006681810794112244834242560,2018040121001004070596674072,ZF000000073093,185****0966,alipay.MICROPAY,交易,,,20000,0,,,,,,厦门市第二医院门诊充值,,0,0,20000,,,,,
2018-04-01 20:00:06.213441,2017061507498635,100006681810,2088921766180305,,3100006681810794112713606959104,2018040121001004880573439231,ZF000000073094,710***@qq.com,alipay.MICROPAY,交易,,,20000,0,,,,,,厦门市第二医院门诊充值,,0,0,20000,,,,,
2018-04-01 20:26:10.021435,2017061507498635,100006681810,2088921766180305,,3100006681810794138949984587776,2018040121001004600501060586,ZF000000073098,aiz***@126.com,alipay.MICROPAY,交易,,,20000,0,,,,,,厦门市第二医院门诊充值,,0,0,20000,,,,,
2018-04-01 20:27:15.643194,2017061507498635,100006681810,2088921766180305,,3100006681810794140050922803200,2018040121001004220510533491,ZF000000073099,182****3571,alipay.MICROPAY,交易,,,20000,0,,,,,,厦门市第二医院门诊充值,,0,0,20000,,,,,
2018-04-01 20:30:15.197876,2017061507498635,100006681810,2088921766180305,,3100006681810794143063355822080,2018040121001004220510711124,ZF000000073101,136****6542,alipay.MICROPAY,交易,,,70000,0,,,,,,厦门市第二医院门诊充值,,0,0,70000,,,,,
2018-04-01 20:33:45.080739,2017061507498635,100006681810,2088921766180305,,3100006681810794146584591470592,2018040121001004800580634083,ZF000000073102,136****7577,alipay.MICROPAY,交易,,,20000,0,,,,,,厦门市第二医院门诊充值,,0,0,20000,,,,,
2018-04-01 20:35:41.101484,2017061507498635,100006681810,2088921766180305,,3100006681810794148531100323840,2018040121001004100502476744,ZF000000073103,180****6044,alipay.MICROPAY,交易,,,17111,0,,,,,,厦门市第二医院门诊充值,,0,0,17111,,,,,
2018-04-01 20:47:23.991810,2017061507498635,100006681810,2088921766180305,,3100006681810794160323638202368,2018040121001004570508226945,ZF000000073105,159****2777,alipay.MICROPAY,交易,,,200000,0,,,,,,厦门市第二医院住院充值,,0,0,200000,,,,,
2018-04-01 20:50:29.737947,2017061507498635,100006681810,2088921766180305,,3100006681810794163439938441216,2018040121001004770597329495,ZF000000073106,130****9593,alipay.MICROPAY,交易,,,1265,0,,,,,,厦门市第二医院门诊充值,,0,0,1265,,,,,
2018-04-01 20:50:56.300775,2017061507498635,100006681810,2088921766180305,,3100006681810794163885592154112,2018040121001004590508967182,ZF000000073107,180****6991,alipay.MICROPAY,交易,,,3035,0,,,,,,厦门市第二医院门诊充值,,0,0,3035,,,,,
2018-04-01 20:52:42.580742,2017061507498635,100006681810,2088921766180305,,3100006681810794165666241974272,2018040121001004100503190421,ZF000000073110,532***@qq.com,alipay.NATIVE,交易,,,5000,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,5000,,,,,
2018-04-01 20:57:24.301841,2017061507498635,100006681810,2088921766180305,,3100006681810794170395185516544,2018040121001004770264222403,ZF000000073113,130****5102,alipay.MICROPAY,交易,,,10000,0,,,,,,厦门市第二医院门诊充值,,0,0,10000,,,,,
2018-04-01 21:08:56.425114,2017061507498635,100006681810,2088921766180305,,3100006681810794182007082061824,2018040121001004110503652018,ZF000000073118,130****8598,alipay.MICROPAY,交易,,,20000,0,,,,,,厦门市第二医院门诊充值,,0,0,20000,,,,,
2018-04-01 21:09:53.707012,2017061507498635,100006681810,2088921766180305,,3100006681810794182968097771520,2018040121001004450516548442,ZF000000073120,373***@qq.com,alipay.MICROPAY,交易,,,20000,0,,,,,,厦门市第二医院门诊充值,,0,0,20000,,,,,
2018-04-01 21:19:31.510934,2017061507498635,100006681810,2088921766180305,,3100006681810794192662057586688,2018040121001004450517069199,ZF000000073121,373***@qq.com,alipay.MICROPAY,交易,,,57348,0,,,,,,厦门市第二医院门诊充值,,0,0,57348,,,,,
2018-04-01 21:31:52.308122,2017061507498635,100006681810,2088921766180305,,3100006681810794205088773705728,2018040121001004300590506663,ZF000000073123,152****1939,alipay.NATIVE,交易,,,10000,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,10000,,,,,
2018-04-01 21:58:58.914768,2017061507498635,100006681810,2088921766180305,,3100006681810794232378794577920,2018040121001004440594860485,ZF000000073140,177****9025,alipay.NATIVE,交易,,,15000,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,15000,,,,,
2018-04-01 22:03:22.440712,2017061507498635,100006681810,2088921766180305,,3100006681810794236800647958528,2018040121001004800581952286,ZF000000073142,136****7577,alipay.NATIVE,交易,,,30000,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,30000,,,,,
2018-04-01 22:11:10.442264,2017061507498635,100006681810,2088921766180305,,3100006681810794244653492342784,2018040121001004450516310978,ZF000000073144,373***@qq.com,alipay.MICROPAY,交易,,,40000,0,,,,,,厦门市第二医院门诊充值,,0,0,40000,,,,,
2018-04-01 22:13:55.037640,2017061507498635,100006681810,2088921766180305,,3100006681810794247414921433088,2018040121001004220511362908,ZF000000073145,182****3571,alipay.MICROPAY,交易,,,10000,0,,,,,,厦门市第二医院门诊充值,,0,0,10000,,,,,
2018-04-01 22:27:08.001474,2017061507498635,100006681810,2088921766180305,,3100006681810794260717408227328,2018040121001004970572960285,ZF000000073148,935***@qq.com,alipay.NATIVE,交易,,,10000,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,10000,,,,,
2018-04-01 22:29:10.890194,2017061507498635,100006681810,2088921766180305,,3100006681810794262777667129344,2018040121001004970572426640,ZF000000073153,935***@qq.com,alipay.NATIVE,交易,,,5500,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,5500,,,,,
2018-04-01 22:37:47.375325,2017061507498635,100006681810,2088921766180305,,3100006681810794271443987861504,2018040121001004250515562799,ZF000000073156,xml***@126.com,alipay.NATIVE,交易,,,5000,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,5000,,,,,
2018-04-01 22:42:47.526252,2017061507498635,100006681810,2088921766180305,,3100006681810794276481297158144,2018040121001004450517254946,ZF000000073158,373***@qq.com,alipay.MICROPAY,交易,,,3184,0,,,,,,厦门市第二医院门诊充值,,0,0,3184,,,,,
